Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2021-01-04,211.14141845703125,213.55574296591598,207.72841564637716,213.55574296591598,10318300
2021-01-05,207.99017333984375,211.82012879494374,207.14662087206872,209.73546706197578,6869700
2021-01-06,206.15762329101562,209.59972755511774,205.62435182623634,207.30176606611764,7206200
2021-01-07,207.3114471435547,208.67859509270286,205.75038096215445,205.75038096215445,10967900
2021-01-08,208.90159606933594,209.55123027141872,206.28366299967047,207.660501654161,6513000
2021-01-11,206.41943359375,208.3295587162188,206.02189155820759,207.4569191799195,7353100
2021-01-12,202.51193237304688,206.3224772770908,201.16418047429912,205.88615748735512,9331600
2021-01-13,202.9870147705078,204.58685869538124,202.28889729183248,203.04518876122862,6688500
2021-01-14,195.72467041015625,204.79049255129468,195.59861689403988,204.16994529466686,12887500
2021-01-15,195.46287536621094,197.08211565535322,194.3381288244669,195.41439210587453,8755000
2021-01-19,195.53074645996094,197.9644521557833,193.98907649481865,196.8784981871316,9772000
2021-01-20,199.74853515625,200.8926779779001,196.08342550531066,196.85911329702046,12675700
2021-01-21,198.9049835205078,200.8732826086625,198.5268377546804,199.7873285724431,6513500
2021-01-22,195.8798370361328,199.08923100037066,195.66652250119716,197.7899623203194,7316200
2021-01-25,194.8713836669922,195.51132709218209,189.80034910801223,194.25083650181114,19282400
2021-01-26,195.8701171875,197.30514482580364,194.86173338289495,195.62771566961263,9605300
2021-01-27,189.04408264160156,193.63031487021564,188.06478590968166,191.63292888124258,13772400
2021-01-28,192.1953125,195.8604221870274,192.14682923847562,193.92121008616573,11041300
2021-01-29,187.37637329101562,196.87851574938182,186.94974425241332,191.80748013875424,21503000
2021-02-01,192.33106994628906,193.15524106368673,189.09258906654225,189.2089370661691,12970700
2021-02-02,196.4518585205078,198.13897816878892,193.92118644559233,194.74535740599106,11305100
2021-02-03,195.23988342285156,197.3245306042038,194.87142837321142,196.8979163512174,13458600
2021-02-04,202.89004516601562,203.30696862317365,196.92697448774354,197.062718729029,14534800
2021-02-05,202.42462158203125,203.74328615676805,202.3179643445521,203.59783639929026,10284000
2021-02-08,200.60177612304688,204.24748920008952,199.6515664265062,203.61725124519285,8637100
2021-02-09,200.2430419921875,201.31930528015812,197.50874587868935,199.50613193861352,7619400
2021-02-10,200.1654510498047,201.64894694276046,199.68064808360967,201.64894694276046,8467600
2021-02-11,204.5742950439453,205.4774213742246,201.20453789409936,201.34049287343112,8411100
2021-02-12,203.89454650878906,205.03074501538524,201.68039898800552,203.3118737689013,6911000
2021-02-16,201.89404296875,204.95305260038754,201.3599435826711,204.57431976804955,9652700
2021-02-17,201.5153045654297,202.26306443044447,199.13608479636392,199.33030409665815,8373200
2021-02-18,203.30213928222656,203.64201931751504,199.03896163072034,199.93238217253696,7328600
2021-02-19,198.81561279296875,203.47695000812396,197.8736336441943,203.29243648978922,15011500
2021-02-22,202.30189514160156,204.56457122959833,197.24239919853827,197.66969050342422,8337700
2021-02-23,205.982421875,207.73042520778284,200.58304532772402,201.4084810557168,10571700
2021-02-24,213.09097290039062,214.15920139521108,205.18612649267249,206.2252228301782,12039000
2021-02-25,207.57505798339844,214.08150128173747,206.4388594441737,212.95500852186234,11404300
2021-02-26,206.2543182373047,208.9928590808115,204.65199059855954,207.866366472079,11730000
2021-03-01,210.37185668945312,211.5080551918602,208.5850005421109,208.75980829062604,6982000
2021-03-02,209.53668212890625,211.63427120295168,208.6141293892961,210.6923069069579,6155200
2021-03-03,208.6432342529297,210.9156307630898,206.71071775081333,208.93455574040146,6484600
2021-03-04,205.3900604248047,210.75059948421807,202.64181339368113,209.7309295539733,10658900
2021-03-05,209.1870880126953,209.85715717840517,203.57406590228936,207.55561332862146,7582000
2021-03-08,213.90667724609375,219.59738971219008,209.57551459047167,210.71171296450692,14750400
2021-03-09,213.9940643310547,218.5000197001519,213.82897720543895,215.644950405193,9228600
2021-03-10,216.72293090820312,217.71346869231547,213.06183675501117,214.34371092480177,7822900
2021-03-11,219.61683654785156,221.6367500321697,217.34443943473767,218.04364082615487,10053400
2021-03-12,217.87852478027344,219.99554023284475,216.96567781706122,218.77194536908186,8172400
2021-03-15,216.8200225830078,220.52966001770164,215.33422348984212,217.75228112641486,9306100
2021-03-16,218.2086944580078,219.0632770979863,215.87803339004316,217.2473038060137,8949300
2021-03-17,216.57723999023438,219.70421947093192,215.3536303042332,218.54859468658952,8675600
2021-03-18,214.28543090820312,216.09169858546204,213.23662888740924,215.0331759678013,9321800
2021-03-19,200.92294311523438,213.8095955667978,200.90353155614594,212.78992563126022,32209700
2021-03-22,201.9911651611328,206.1572264226684,200.27229388548585,200.5830566368274,11371600
2021-03-23,202.13682556152344,203.89454958679238,201.5056090987689,203.0108346845492,8820700
2021-03-24,202.05914306640625,205.0404471665921,201.92317325391934,202.71949166314414,10101600
2021-03-25,201.9620361328125,202.78748673810992,199.83529982658504,201.67069975341437,8390800
2021-03-26,207.3614044189453,207.52649156952214,201.69982349652864,202.23393770014968,7399900
2021-03-29,208.3131103515625,209.07057609183863,205.02104315175163,206.31262314939806,7792300
2021-03-30,205.77847290039062,207.96347326547823,205.30263785994674,206.85640700655313,5498000
2021-03-31,205.61341857910156,207.92466852036995,205.43862563462804,206.40973706299502,13180000
2021-04-01,210.59518432617188,211.44976696004733,206.1669194378746,207.60415992558933,6138400
2021-04-05,212.7122039794922,214.1397387178623,211.03218564786619,212.28492747197802,10440500
2021-04-06,212.3334503173828,213.06178369119223,209.1190747318474,211.33320700278963,7828100
2021-04-07,212.93557739257812,214.65443371246226,212.32377253615496,212.78990180781994,5614300
2021-04-08,214.32424926757812,216.3830151876212,211.80907469394927,213.61534220624256,11042000
2021-04-09,216.09165954589844,216.16935021688258,213.16860546979458,214.61556643316075,5724900
2021-04-12,215.072021484375,215.49931282861894,212.887021052386,213.87755873058944,6315200
2021-04-13,214.63502502441406,215.21768291728765,213.85813301593336,214.61559864925684,4764000
2021-04-14,215.56729125976562,216.6549460375792,213.71247986069392,214.61560629491393,4972600
2021-04-15,219.74307250976562,221.05407874404975,217.39298484854586,217.4221170032648,8698100
2021-04-16,219.86932373046875,221.21916791069265,219.23809246384207,220.6073630200501,6829400
2021-04-19,219.26722717285156,221.00552480308951,218.57774640620786,219.22838923841414,6541600
2021-04-20,216.82972717285156,218.86906680459666,215.41191299061396,218.28639410467454,5799100
2021-04-21,220.87925720214844,221.28712216072222,216.43156577105978,216.8588571042272,9490600
